,cv_name,validation_score,train_size,dim,noise_corr,sep,score_error,score_sem
0,loo,0.7735,300.0,300.0,0.0,5.0,0.0398333333333,0.0224960901953
1,100 splits,0.7735,300.0,300.0,0.0,5.0,-0.0015,0.00313528308132
0,loo,0.7562,300.0,300.0,0.0,5.0,0.0904666666667,0.0208024215115
1,100 splits,0.7562,300.0,300.0,0.0,5.0,0.07455,0.00304844564218
0,loo,0.7537,300.0,300.0,0.0,5.0,-0.0170333333333,0.0254289132609
1,100 splits,0.7537,300.0,300.0,0.0,5.0,-0.0213666666667,0.00344327040923
0,loo,0.7503,300.0,300.0,0.0,5.0,-0.0403,0.0261979642975
1,100 splits,0.7503,300.0,300.0,0.0,5.0,-0.02355,0.00299744683022
0,loo,0.7243,300.0,300.0,0.0,5.0,0.0123666666667,0.0254289132609
1,100 splits,0.7243,300.0,300.0,0.0,5.0,-0.0102166666667,0.0039670474257
0,loo,0.7516,300.0,300.0,0.0,5.0,0.0617333333333,0.0224960901953
1,100 splits,0.7516,300.0,300.0,0.0,5.0,0.0575666666667,0.00286198746018
0,loo,0.7386,300.0,300.0,0.0,5.0,0.00473333333333,0.0252183061081
1,100 splits,0.7386,300.0,300.0,0.0,5.0,-0.0122666666667,0.00305132029711
0,loo,0.7485,300.0,300.0,0.0,5.0,0.0181666666667,0.024419178862
1,100 splits,0.7485,300.0,300.0,0.0,5.0,-0.00533333333333,0.00373271944358
0,loo,0.7472,300.0,300.0,0.0,5.0,-0.00386666666667,0.0252183061081
1,100 splits,0.7472,300.0,300.0,0.0,5.0,-0.02095,0.00319599901787
0,loo,0.7414,300.0,300.0,0.0,5.0,0.00526666666667,0.0251101278077
1,100 splits,0.7414,300.0,300.0,0.0,5.0,-0.00781666666667,0.00310124862846
0,loo,0.745,300.0,300.0,0.0,5.0,-0.015,0.025632011236
1,100 splits,0.745,300.0,300.0,0.0,5.0,0.00425,0.00384111076961
0,loo,0.746,300.0,300.0,0.0,5.0,-0.0226666666667,0.0258277771803
1,100 splits,0.746,300.0,300.0,0.0,5.0,-0.0373333333333,0.0036035476347
0,loo,0.7413,300.0,300.0,0.0,5.0,0.0587,0.0230940107676
1,100 splits,0.7413,300.0,300.0,0.0,5.0,0.0527,0.00269010532631
0,loo,0.7318,300.0,300.0,0.0,5.0,-0.00513333333333,0.0257308001056
1,100 splits,0.7318,300.0,300.0,0.0,5.0,-0.00571666666667,0.00371852998882
0,loo,0.7493,300.0,300.0,0.0,5.0,0.0607,0.0226495033058
1,100 splits,0.7493,300.0,300.0,0.0,5.0,0.0520333333333,0.00370127605623
0,loo,0.7466,300.0,300.0,0.0,5.0,0.0834,0.0216871697862
1,100 splits,0.7466,300.0,300.0,0.0,5.0,0.0795666666667,0.00299654894096
0,loo,0.7492,300.0,300.0,0.0,5.0,0.0308,0.0239165214862
1,100 splits,0.7492,300.0,300.0,0.0,5.0,0.0296333333333,0.0022568106798
0,loo,0.7343,300.0,300.0,0.0,5.0,0.0257,0.0246576560119
1,100 splits,0.7343,300.0,300.0,0.0,5.0,0.0478666666667,0.00339630109253
0,loo,0.7404,300.0,300.0,0.0,5.0,-0.0337333333333,0.0262861743691
1,100 splits,0.7404,300.0,300.0,0.0,5.0,-0.0463166666667,0.00353336772782
0,loo,0.75,300.0,300.0,0.0,5.0,-0.00666666666667,0.0252183061081
1,100 splits,0.75,300.0,300.0,0.0,5.0,-0.013,0.00334821677249
0,loo,0.7345,300.0,300.0,0.0,5.0,-0.0045,0.025632011236
1,100 splits,0.7345,300.0,300.0,0.0,5.0,0.00416666666667,0.00302480486056
0,loo,0.7503,300.0,300.0,0.0,5.0,0.0197,0.0242967761922
1,100 splits,0.7503,300.0,300.0,0.0,5.0,0.00745,0.00332890852149
0,loo,0.7444,300.0,300.0,0.0,5.0,0.0189333333333,0.0245394617949
1,100 splits,0.7444,300.0,300.0,0.0,5.0,0.0107666666667,0.0034808803165
0,loo,0.7337,300.0,300.0,0.0,5.0,0.0329666666667,0.024419178862
1,100 splits,0.7337,300.0,300.0,0.0,5.0,0.0482166666667,0.00290300969302
0,loo,0.7697,300.0,300.0,0.0,5.0,-0.0163666666667,0.0248878968056
1,100 splits,0.7697,300.0,300.0,0.0,5.0,-0.0287,0.00302269195696
0,loo,0.7684,300.0,300.0,0.0,5.0,0.0716,0.0211660104885
1,100 splits,0.7684,300.0,300.0,0.0,5.0,0.0366,0.00291547594742
0,loo,0.7431,300.0,300.0,0.0,5.0,-0.0764333333333,0.0272165526976
1,100 splits,0.7431,300.0,300.0,0.0,5.0,-0.06935,0.00354031837081
0,loo,0.7544,300.0,300.0,0.0,5.0,-0.0344,0.0259229627936
1,100 splits,0.7544,300.0,300.0,0.0,5.0,-0.0289,0.0034938636684
0,loo,0.7472,300.0,300.0,0.0,5.0,0.0294666666667,0.024045481596
1,100 splits,0.7472,300.0,300.0,0.0,5.0,0.01355,0.00329329601025
0,loo,0.7482,300.0,300.0,0.0,5.0,0.0318,0.0239165214862
1,100 splits,0.7482,300.0,300.0,0.0,5.0,0.0204666666667,0.00280515398666
0,loo,0.7377,300.0,300.0,0.0,5.0,-0.0077,0.025632011236
1,100 splits,0.7377,300.0,300.0,0.0,5.0,-0.0222833333333,0.00430106172293
0,loo,0.7404,300.0,300.0,0.0,5.0,-0.0337333333333,0.0262861743691
1,100 splits,0.7404,300.0,300.0,0.0,5.0,-0.0174,0.00284448784689
0,loo,0.7345,300.0,300.0,0.0,5.0,-0.0211666666667,0.0261080376442
1,100 splits,0.7345,300.0,300.0,0.0,5.0,-0.0201666666667,0.00267457161679
0,loo,0.7627,300.0,300.0,0.0,5.0,0.0339666666667,0.0232371031534
1,100 splits,0.7627,300.0,300.0,0.0,5.0,0.0348833333333,0.00269102804602
0,loo,0.7626,300.0,300.0,0.0,5.0,-0.0359333333333,0.0257308001056
1,100 splits,0.7626,300.0,300.0,0.0,5.0,-0.03285,0.00345783630967
0,loo,0.7547,300.0,300.0,0.0,5.0,-0.0047,0.025
1,100 splits,0.7547,300.0,300.0,0.0,5.0,-0.00736666666667,0.00281474293281
0,loo,0.7386,300.0,300.0,0.0,5.0,-0.0952666666667,0.0276559550884
1,100 splits,0.7386,300.0,300.0,0.0,5.0,-0.0801,0.0039068849484
0,loo,0.7539,300.0,300.0,0.0,5.0,0.00276666666667,0.0247737914083
1,100 splits,0.7539,300.0,300.0,0.0,5.0,-0.0257333333333,0.00332580399636
0,loo,0.7335,300.0,300.0,0.0,5.0,-0.0035,0.025632011236
1,100 splits,0.7335,300.0,300.0,0.0,5.0,-0.0109166666667,0.00314001393309
0,loo,0.7618,300.0,300.0,0.0,5.0,-0.00846666666667,0.0248878968056
1,100 splits,0.7618,300.0,300.0,0.0,5.0,-0.0112166666667,0.00344677284653
0,loo,0.7319,300.0,300.0,0.0,5.0,0.0214333333333,0.0248878968056
1,100 splits,0.7319,300.0,300.0,0.0,5.0,0.00418333333333,0.00315299130457
0,loo,0.7592,300.0,300.0,0.0,5.0,-0.0125333333333,0.0251101278077
1,100 splits,0.7592,300.0,300.0,0.0,5.0,-0.0105333333333,0.00250931597585
0,loo,0.7455,300.0,300.0,0.0,5.0,0.00783333333333,0.0248878968056
1,100 splits,0.7455,300.0,300.0,0.0,5.0,-0.0125833333333,0.00441656839513
0,loo,0.7579,300.0,300.0,0.0,5.0,-0.0679,0.0267020598456
1,100 splits,0.7579,300.0,300.0,0.0,5.0,-0.0279833333333,0.00251467222295
0,loo,0.7535,300.0,300.0,0.0,5.0,0.0598333333333,0.0224960901953
1,100 splits,0.7535,300.0,300.0,0.0,5.0,0.04175,0.00371254910181
0,loo,0.7331,300.0,300.0,0.0,5.0,0.0435666666667,0.024045481596
1,100 splits,0.7331,300.0,300.0,0.0,5.0,0.00156666666667,0.00302847596435
0,loo,0.7353,300.0,300.0,0.0,5.0,0.00136666666667,0.0254289132609
1,100 splits,0.7353,300.0,300.0,0.0,5.0,-0.00621666666667,0.00353749263839
0,loo,0.742,300.0,300.0,0.0,5.0,-0.032,0.0261979642975
1,100 splits,0.742,300.0,300.0,0.0,5.0,-0.0209166666667,0.0030697391764
0,loo,0.7548,300.0,300.0,0.0,5.0,0.0152,0.0242967761922
1,100 splits,0.7548,300.0,300.0,0.0,5.0,-0.0083,0.00469572796392
0,loo,0.7645,300.0,300.0,0.0,5.0,0.0055,0.0242967761922
1,100 splits,0.7645,300.0,300.0,0.0,5.0,-0.0101666666667,0.00389130083934
0,loo,0.7332,300.0,300.0,0.0,5.0,0.0234666666667,0.0247737914083
1,100 splits,0.7332,300.0,300.0,0.0,5.0,-0.00695,0.00352459118985
0,loo,0.7612,300.0,300.0,0.0,5.0,-0.0112,0.025
1,100 splits,0.7612,300.0,300.0,0.0,5.0,-0.0012,0.00395635915682
0,loo,0.7364,300.0,300.0,0.0,5.0,-0.0530666666667,0.0268569599228
1,100 splits,0.7364,300.0,300.0,0.0,5.0,-0.0208166666667,0.00339132369273
0,loo,0.7579,300.0,300.0,0.0,5.0,-0.0412333333333,0.0260163766088
1,100 splits,0.7579,300.0,300.0,0.0,5.0,-0.0223166666667,0.00502725557448
0,loo,0.756,300.0,300.0,0.0,5.0,-0.0493333333333,0.0262861743691
1,100 splits,0.756,300.0,300.0,0.0,5.0,-0.0436666666667,0.00416373230007
0,loo,0.7198,300.0,300.0,0.0,5.0,-0.00646666666667,0.0261080376442
1,100 splits,0.7198,300.0,300.0,0.0,5.0,0.03645,0.00393777556355
0,loo,0.7407,300.0,300.0,0.0,5.0,0.0693,0.0226495033058
1,100 splits,0.7407,300.0,300.0,0.0,5.0,0.04805,0.00256833684836
0,loo,0.719,300.0,300.0,0.0,5.0,-0.0456666666667,0.0270773925108
1,100 splits,0.719,300.0,300.0,0.0,5.0,-0.0464166666667,0.00368159366911
0,loo,0.7491,300.0,300.0,0.0,5.0,0.0142333333333,0.0245394617949
1,100 splits,0.7491,300.0,300.0,0.0,5.0,0.02065,0.00320389844998
0,loo,0.7442,300.0,300.0,0.0,5.0,0.0191333333333,0.0245394617949
1,100 splits,0.7442,300.0,300.0,0.0,5.0,0.00155,0.00357653910148
0,loo,0.7379,300.0,300.0,0.0,5.0,0.0187666666667,0.0247737914083
1,100 splits,0.7379,300.0,300.0,0.0,5.0,0.01335,0.00445024577973
0,loo,0.7538,300.0,300.0,0.0,5.0,0.0528666666667,0.0228002599076
1,100 splits,0.7538,300.0,300.0,0.0,5.0,0.0202833333333,0.0043216147638
0,loo,0.7296,300.0,300.0,0.0,5.0,-0.0262666666667,0.0263726850836
1,100 splits,0.7296,300.0,300.0,0.0,5.0,-0.0327666666667,0.00413049297569
0,loo,0.7374,300.0,300.0,0.0,5.0,-0.0240666666667,0.0261080376442
1,100 splits,0.7374,300.0,300.0,0.0,5.0,-0.0269833333333,0.00396939244581
0,loo,0.7563,300.0,300.0,0.0,5.0,-0.0163,0.0253245598843
1,100 splits,0.7563,300.0,300.0,0.0,5.0,-0.0204666666667,0.00371885212278
0,loo,0.754,300.0,300.0,0.0,5.0,-0.014,0.0253245598843
1,100 splits,0.754,300.0,300.0,0.0,5.0,-0.0200833333333,0.00346686197367
0,loo,0.7726,300.0,300.0,0.0,5.0,0.0340666666667,0.0228002599076
1,100 splits,0.7726,300.0,300.0,0.0,5.0,0.0270666666667,0.00304585328311
0,loo,0.7587,300.0,300.0,0.0,5.0,0.0146333333333,0.0241722215838
1,100 splits,0.7587,300.0,300.0,0.0,5.0,-0.0108666666667,0.0031870179374
0,loo,0.7484,300.0,300.0,0.0,5.0,-0.0350666666667,0.0261080376442
1,100 splits,0.7484,300.0,300.0,0.0,5.0,-0.0079,0.00330721013679
0,loo,0.7501,300.0,300.0,0.0,5.0,0.0199,0.0242967761922
1,100 splits,0.7501,300.0,300.0,0.0,5.0,0.0243166666667,0.0032422503759
0,loo,0.7,300.0,300.0,0.0,5.0,0.0166666666667,0.0260163766088
1,100 splits,0.7,300.0,300.0,0.0,5.0,-0.01225,0.00370149650667
0,loo,0.7284,300.0,300.0,0.0,5.0,0.0216,0.025
1,100 splits,0.7284,300.0,300.0,0.0,5.0,0.00676666666667,0.00341725604673
0,loo,0.7438,300.0,300.0,0.0,5.0,0.00953333333333,0.0248878968056
1,100 splits,0.7438,300.0,300.0,0.0,5.0,-0.0108,0.00371550804063
0,loo,0.7411,300.0,300.0,0.0,5.0,-0.0244333333333,0.0260163766088
1,100 splits,0.7411,300.0,300.0,0.0,5.0,-0.05485,0.00375358624814
0,loo,0.7302,300.0,300.0,0.0,5.0,-0.0368666666667,0.0266221851233
1,100 splits,0.7302,300.0,300.0,0.0,5.0,-0.0107833333333,0.00369454834858
0,loo,0.7563,300.0,300.0,0.0,5.0,0.0303666666667,0.0236517950145
1,100 splits,0.7563,300.0,300.0,0.0,5.0,0.03245,0.00284052396379
0,loo,0.7411,300.0,300.0,0.0,5.0,0.00556666666667,0.0251101278077
1,100 splits,0.7411,300.0,300.0,0.0,5.0,0.01815,0.00327171697193
0,loo,0.7638,300.0,300.0,0.0,5.0,0.0295333333333,0.0233777355302
1,100 splits,0.7638,300.0,300.0,0.0,5.0,0.00145,0.00305681729
0,loo,0.7524,300.0,300.0,0.0,5.0,-0.0324,0.0259229627936
1,100 splits,0.7524,300.0,300.0,0.0,5.0,-0.0192333333333,0.00392638864324
0,loo,0.7303,300.0,300.0,0.0,5.0,0.0263666666667,0.0247737914083
1,100 splits,0.7303,300.0,300.0,0.0,5.0,-0.00596666666667,0.00260832002127
0,loo,0.7431,300.0,300.0,0.0,5.0,0.0235666666667,0.024419178862
1,100 splits,0.7431,300.0,300.0,0.0,5.0,0.00681666666667,0.00351681970441
0,loo,0.7489,300.0,300.0,0.0,5.0,0.0211,0.0242967761922
1,100 splits,0.7489,300.0,300.0,0.0,5.0,-0.000816666666667,0.00349240743932
0,loo,0.7672,300.0,300.0,0.0,5.0,0.0394666666667,0.0228002599076
1,100 splits,0.7672,300.0,300.0,0.0,5.0,0.02305,0.00340603528885
0,loo,0.7349,300.0,300.0,0.0,5.0,-0.0149,0.0259229627936
1,100 splits,0.7349,300.0,300.0,0.0,5.0,-0.0429,0.00352758967128
0,loo,0.7405,300.0,300.0,0.0,5.0,0.0128333333333,0.0248878968056
1,100 splits,0.7405,300.0,300.0,0.0,5.0,-0.00583333333333,0.00296591750841
0,loo,0.7521,300.0,300.0,0.0,5.0,-0.0354333333333,0.0260163766088
1,100 splits,0.7521,300.0,300.0,0.0,5.0,-0.0359333333333,0.00447510086789
0,loo,0.7614,300.0,300.0,0.0,5.0,-0.0014,0.0246576560119
1,100 splits,0.7614,300.0,300.0,0.0,5.0,-0.0339,0.00348359249435
0,loo,0.7517,300.0,300.0,0.0,5.0,-0.00503333333333,0.0251101278077
1,100 splits,0.7517,300.0,300.0,0.0,5.0,-0.01395,0.00345703288803
0,loo,0.7508,300.0,300.0,0.0,5.0,-0.0174666666667,0.0255313895402
1,100 splits,0.7508,300.0,300.0,0.0,5.0,-0.00955,0.00350185962502
0,loo,0.732,300.0,300.0,0.0,5.0,0.058,0.0235159520326
1,100 splits,0.732,300.0,300.0,0.0,5.0,0.00566666666667,0.00396379447836
0,loo,0.7304,300.0,300.0,0.0,5.0,-0.0004,0.025632011236
1,100 splits,0.7304,300.0,300.0,0.0,5.0,0.0144333333333,0.00313224715216
0,loo,0.7714,300.0,300.0,0.0,5.0,0.0319333333333,0.0229484123553
1,100 splits,0.7714,300.0,300.0,0.0,5.0,-0.0099,0.00396055200979
0,loo,0.7317,300.0,300.0,0.0,5.0,-0.00836666666667,0.0258277771803
1,100 splits,0.7317,300.0,300.0,0.0,5.0,0.00055,0.00348025681524
0,loo,0.7367,300.0,300.0,0.0,5.0,-0.0433666666667,0.0266221851233
1,100 splits,0.7367,300.0,300.0,0.0,5.0,-0.0372833333333,0.00301472658609
0,loo,0.7496,300.0,300.0,0.0,5.0,-0.00293333333333,0.0251101278077
1,100 splits,0.7496,300.0,300.0,0.0,5.0,-0.0217666666667,0.00337085135966
0,loo,0.7584,300.0,300.0,0.0,5.0,0.0282666666667,0.0236517950145
1,100 splits,0.7584,300.0,300.0,0.0,5.0,-0.01165,0.00372994172579
0,loo,0.7528,300.0,300.0,0.0,5.0,-0.0228,0.025632011236
1,100 splits,0.7528,300.0,300.0,0.0,5.0,-0.0362166666667,0.00336340085
0,loo,0.7422,300.0,300.0,0.0,5.0,-0.0022,0.0253245598843
1,100 splits,0.7422,300.0,300.0,0.0,5.0,-0.01395,0.00321065392266
0,loo,0.73,300.0,300.0,0.0,5.0,0.0366666666667,0.024419178862
1,100 splits,0.73,300.0,300.0,0.0,5.0,0.00441666666667,0.00336872358782
0,loo,0.7442,300.0,300.0,0.0,5.0,0.0158,0.0246576560119
1,100 splits,0.7442,300.0,300.0,0.0,5.0,0.00655,0.00325383854513
0,loo,0.7411,300.0,300.0,0.0,5.0,-0.00443333333333,0.0254289132609
1,100 splits,0.7411,300.0,300.0,0.0,5.0,-0.01685,0.00364157608583
0,loo,0.7756,300.0,300.0,0.0,5.0,0.0244,0.0230940107676
1,100 splits,0.7756,300.0,300.0,0.0,5.0,-0.0160166666667,0.00236712876944
0,loo,0.765,300.0,300.0,0.0,5.0,0.0183333333333,0.0237853051429
1,100 splits,0.765,300.0,300.0,0.0,5.0,0.00925,0.00342336234165
0,loo,0.7552,300.0,300.0,0.0,5.0,0.0114666666667,0.024419178862
1,100 splits,0.7552,300.0,300.0,0.0,5.0,-0.00545,0.00312800411161
0,loo,0.7361,300.0,300.0,0.0,5.0,-0.0361,0.0264575131106
1,100 splits,0.7361,300.0,300.0,0.0,5.0,-0.0235166666667,0.0041924162683
0,loo,0.7388,300.0,300.0,0.0,5.0,0.0612,0.0230940107676
1,100 splits,0.7388,300.0,300.0,0.0,5.0,0.0102,0.00304512360632
0,loo,0.7589,300.0,300.0,0.0,5.0,0.0711,0.0216871697862
1,100 splits,0.7589,300.0,300.0,0.0,5.0,0.0377666666667,0.00431566912541
0,loo,0.7483,300.0,300.0,0.0,5.0,0.0183666666667,0.024419178862
1,100 splits,0.7483,300.0,300.0,0.0,5.0,-0.00505,0.00327892576413
0,loo,0.7495,300.0,300.0,0.0,5.0,0.0305,0.0239165214862
1,100 splits,0.7495,300.0,300.0,0.0,5.0,-0.0180833333333,0.00369342038856
0,loo,0.7391,300.0,300.0,0.0,5.0,-0.0357666666667,0.0263726850836
1,100 splits,0.7391,300.0,300.0,0.0,5.0,-0.0381833333333,0.00302351317914
0,loo,0.7475,300.0,300.0,0.0,5.0,0.00583333333333,0.0248878968056
1,100 splits,0.7475,300.0,300.0,0.0,5.0,0.00625,0.00338591342509
0,loo,0.76,300.0,300.0,0.0,5.0,0.0733333333333,0.0215165741456
1,100 splits,0.76,300.0,300.0,0.0,5.0,0.0554166666667,0.00380777256995
0,loo,0.7387,300.0,300.0,0.0,5.0,0.0013,0.0253245598843
1,100 splits,0.7387,300.0,300.0,0.0,5.0,-0.0225333333333,0.00292002187967
0,loo,0.7414,300.0,300.0,0.0,5.0,0.0419333333333,0.0237853051429
1,100 splits,0.7414,300.0,300.0,0.0,5.0,0.0184333333333,0.0032171200026
0,loo,0.737,300.0,300.0,0.0,5.0,0.0163333333333,0.0248878968056
1,100 splits,0.737,300.0,300.0,0.0,5.0,0.0168333333333,0.00255688069508
0,loo,0.7431,300.0,300.0,0.0,5.0,0.0502333333333,0.0233777355302
1,100 splits,0.7431,300.0,300.0,0.0,5.0,0.0205666666667,0.00306131779903
0,loo,0.7291,300.0,300.0,0.0,5.0,0.0342333333333,0.0245394617949
1,100 splits,0.7291,300.0,300.0,0.0,5.0,0.03565,0.00366510857047
0,loo,0.7442,300.0,300.0,0.0,5.0,0.0258,0.0242967761922
1,100 splits,0.7442,300.0,300.0,0.0,5.0,-0.0206166666667,0.00439266671093
0,loo,0.741,300.0,300.0,0.0,5.0,-0.0276666666667,0.0261080376442
1,100 splits,0.741,300.0,300.0,0.0,5.0,-0.0281666666667,0.00309728824045
0,loo,0.7643,300.0,300.0,0.0,5.0,-0.0409666666667,0.0258277771803
1,100 splits,0.7643,300.0,300.0,0.0,5.0,-0.0442166666667,0.00390031604845
0,loo,0.7148,300.0,300.0,0.0,5.0,-0.0114666666667,0.0263726850836
1,100 splits,0.7148,300.0,300.0,0.0,5.0,-0.00513333333333,0.00397974036004
0,loo,0.7638,300.0,300.0,0.0,5.0,-0.0238,0.0253245598843
1,100 splits,0.7638,300.0,300.0,0.0,5.0,-0.00838333333333,0.00354521880691
0,loo,0.7533,300.0,300.0,0.0,5.0,-0.0299666666667,0.0258277771803
1,100 splits,0.7533,300.0,300.0,0.0,5.0,-0.0253,0.00371326451163
0,loo,0.7466,300.0,300.0,0.0,5.0,6.66666666667e-05,0.0251101278077
1,100 splits,0.7466,300.0,300.0,0.0,5.0,-0.00985,0.00299837340162
0,loo,0.7419,300.0,300.0,0.0,5.0,-0.0019,0.0253245598843
1,100 splits,0.7419,300.0,300.0,0.0,5.0,-0.0204833333333,0.00297997366692
0,loo,0.7565,300.0,300.0,0.0,5.0,-0.0231666666667,0.0255313895402
1,100 splits,0.7565,300.0,300.0,0.0,5.0,-0.0125833333333,0.00315387217912
0,loo,0.7589,300.0,300.0,0.0,5.0,-0.0389,0.0259229627936
1,100 splits,0.7589,300.0,300.0,0.0,5.0,-0.0267333333333,0.00441038861981
0,loo,0.7691,300.0,300.0,0.0,5.0,0.00756666666667,0.024045481596
1,100 splits,0.7691,300.0,300.0,0.0,5.0,-0.00226666666667,0.00266403515993
0,loo,0.7347,300.0,300.0,0.0,5.0,-0.0380333333333,0.0265406745846
1,100 splits,0.7347,300.0,300.0,0.0,5.0,-0.0316166666667,0.00351993824914
0,loo,0.7656,300.0,300.0,0.0,5.0,0.0110666666667,0.024045481596
1,100 splits,0.7656,300.0,300.0,0.0,5.0,0.000483333333333,0.00226193593337
0,loo,0.7478,300.0,300.0,0.0,5.0,0.0222,0.0242967761922
1,100 splits,0.7478,300.0,300.0,0.0,5.0,0.0230333333333,0.00278076228558
0,loo,0.7772,300.0,300.0,0.0,5.0,-0.0838666666667,0.0266221851233
1,100 splits,0.7772,300.0,300.0,0.0,5.0,-0.0720333333333,0.00333414573433
0,loo,0.7494,300.0,300.0,0.0,5.0,0.0539333333333,0.0229484123553
1,100 splits,0.7494,300.0,300.0,0.0,5.0,0.0520166666667,0.00277583195737
0,loo,0.7618,300.0,300.0,0.0,5.0,0.0148666666667,0.024045481596
1,100 splits,0.7618,300.0,300.0,0.0,5.0,0.00636666666667,0.00269049251997
0,loo,0.7428,300.0,300.0,0.0,5.0,-0.0294666666667,0.0261080376442
1,100 splits,0.7428,300.0,300.0,0.0,5.0,-0.03455,0.00428336170548
0,loo,0.7712,300.0,300.0,0.0,5.0,-0.0545333333333,0.0260163766088
1,100 splits,0.7712,300.0,300.0,0.0,5.0,-0.0532833333333,0.00353541114221
0,loo,0.7388,300.0,300.0,0.0,5.0,0.0012,0.0253245598843
1,100 splits,0.7388,300.0,300.0,0.0,5.0,-0.0214666666667,0.00288155050855
0,loo,0.7441,300.0,300.0,0.0,5.0,-0.0107666666667,0.0255313895402
1,100 splits,0.7441,300.0,300.0,0.0,5.0,-0.0306,0.00317627926984
0,loo,0.7365,300.0,300.0,0.0,5.0,0.0201666666667,0.0247737914083
1,100 splits,0.7365,300.0,300.0,0.0,5.0,0.0238333333333,0.00416092938336
0,loo,0.7292,300.0,300.0,0.0,5.0,0.0508,0.0239165214862
1,100 splits,0.7292,300.0,300.0,0.0,5.0,0.04655,0.00270749345952
0,loo,0.7521,300.0,300.0,0.0,5.0,-0.0321,0.0259229627936
1,100 splits,0.7521,300.0,300.0,0.0,5.0,-0.0327666666667,0.00340636658822
0,loo,0.7642,300.0,300.0,0.0,5.0,0.0391333333333,0.0229484123553
1,100 splits,0.7642,300.0,300.0,0.0,5.0,-0.00361666666667,0.00416029095537
0,loo,0.7528,300.0,300.0,0.0,5.0,-0.0428,0.0261979642975
1,100 splits,0.7528,300.0,300.0,0.0,5.0,-0.03605,0.00413739299962
0,loo,0.7454,300.0,300.0,0.0,5.0,0.00126666666667,0.0251101278077
1,100 splits,0.7454,300.0,300.0,0.0,5.0,-0.01465,0.0038044153807
0,loo,0.7406,300.0,300.0,0.0,5.0,0.0094,0.025
1,100 splits,0.7406,300.0,300.0,0.0,5.0,-0.00985,0.00314487568205
0,loo,0.727,300.0,300.0,0.0,5.0,0.093,0.0221810730128
1,100 splits,0.727,300.0,300.0,0.0,5.0,0.05975,0.00371613878912
0,loo,0.7479,300.0,300.0,0.0,5.0,-0.0179,0.025632011236
1,100 splits,0.7479,300.0,300.0,0.0,5.0,-0.03665,0.00336017836001
0,loo,0.758,300.0,300.0,0.0,5.0,0.00533333333333,0.0245394617949
1,100 splits,0.758,300.0,300.0,0.0,5.0,0.00325,0.00438421648264
0,loo,0.7509,300.0,300.0,0.0,5.0,0.0124333333333,0.0245394617949
1,100 splits,0.7509,300.0,300.0,0.0,5.0,-0.0174,0.00410621141957
0,loo,0.7562,300.0,300.0,0.0,5.0,-0.0062,0.025
1,100 splits,0.7562,300.0,300.0,0.0,5.0,-0.02345,0.00367683722028
0,loo,0.7342,300.0,300.0,0.0,5.0,-0.0242,0.0261979642975
1,100 splits,0.7342,300.0,300.0,0.0,5.0,-0.00986666666667,0.00320988057929
0,loo,0.7669,300.0,300.0,0.0,5.0,-0.0169,0.025
1,100 splits,0.7669,300.0,300.0,0.0,5.0,-0.00306666666667,0.00298400830353
0,loo,0.7619,300.0,300.0,0.0,5.0,-0.0152333333333,0.0251101278077
1,100 splits,0.7619,300.0,300.0,0.0,5.0,-0.0322333333333,0.00426738275241
0,loo,0.7444,300.0,300.0,0.0,5.0,0.0322666666667,0.024045481596
1,100 splits,0.7444,300.0,300.0,0.0,5.0,0.0262666666667,0.00228898327745
0,loo,0.7487,300.0,300.0,0.0,5.0,-0.0720333333333,0.027005486411
1,100 splits,0.7487,300.0,300.0,0.0,5.0,-0.0545333333333,0.00348359249435
0,loo,0.76,300.0,300.0,0.0,5.0,-0.04,0.0259229627936
1,100 splits,0.76,300.0,300.0,0.0,5.0,-0.0180833333333,0.00308890824834
0,loo,0.73,300.0,300.0,0.0,5.0,-0.0133333333333,0.0260163766088
1,100 splits,0.73,300.0,300.0,0.0,5.0,-0.035,0.00330193545936
0,loo,0.7598,300.0,300.0,0.0,5.0,-0.00646666666667,0.0248878968056
1,100 splits,0.7598,300.0,300.0,0.0,5.0,-0.0126333333333,0.00255253142325
0,loo,0.7559,300.0,300.0,0.0,5.0,0.0641,0.0221810730128
1,100 splits,0.7559,300.0,300.0,0.0,5.0,0.0229333333333,0.0028079994856
0,loo,0.7424,300.0,300.0,0.0,5.0,0.0142666666667,0.0247737914083
1,100 splits,0.7424,300.0,300.0,0.0,5.0,-0.00623333333333,0.00353574995974
0,loo,0.7432,300.0,300.0,0.0,5.0,0.000133333333333,0.0252183061081
1,100 splits,0.7432,300.0,300.0,0.0,5.0,0.00563333333333,0.00379603228531
0,loo,0.7744,300.0,300.0,0.0,5.0,-0.0444,0.025632011236
1,100 splits,0.7744,300.0,300.0,0.0,5.0,-0.0582333333333,0.00359959488461
0,loo,0.7534,300.0,300.0,0.0,5.0,0.0499333333333,0.0229484123553
1,100 splits,0.7534,300.0,300.0,0.0,5.0,0.0217666666667,0.00346207628775
0,loo,0.7559,300.0,300.0,0.0,5.0,0.0407666666667,0.0232371031534
1,100 splits,0.7559,300.0,300.0,0.0,5.0,0.0565166666667,0.00241809584177
0,loo,0.7202,300.0,300.0,0.0,5.0,0.0231333333333,0.0252183061081
1,100 splits,0.7202,300.0,300.0,0.0,5.0,0.0068,0.00379246328628
0,loo,0.7594,300.0,300.0,0.0,5.0,-0.0194,0.0253245598843
