,cv_name,validation_score,train_size,dim,noise_corr,sep,score_error,score_sem
0,loo,0.7125,100.0,10000.0,0.0,60.0,0.0975,0.0392300904919
1,50 splits,0.7125,100.0,10000.0,0.0,60.0,0.0505,0.0127129854873
0,loo,0.7042,100.0,10000.0,0.0,60.0,-0.1142,0.0491833305094
1,50 splits,0.7042,100.0,10000.0,0.0,60.0,-0.0762,0.0132785541382
0,loo,0.7146,100.0,10000.0,0.0,60.0,0.0554,0.042083250825
1,50 splits,0.7146,100.0,10000.0,0.0,60.0,0.0294,0.0154686780301
0,loo,0.7031,100.0,10000.0,0.0,60.0,0.0569,0.0427083130081
1,50 splits,0.7031,100.0,10000.0,0.0,60.0,0.0469,0.0124899959968
0,loo,0.7099,100.0,10000.0,0.0,60.0,-0.0099,0.0458257569496
1,50 splits,0.7099,100.0,10000.0,0.0,60.0,-0.0339,0.0120199833611
0,loo,0.704,100.0,10000.0,0.0,60.0,0.016,0.0448998886413
1,50 splits,0.704,100.0,10000.0,0.0,60.0,0.016,0.0119163752878
0,loo,0.7205,100.0,10000.0,0.0,60.0,-0.1005,0.048538644398
1,50 splits,0.7205,100.0,10000.0,0.0,60.0,-0.0845,0.0115792918609
0,loo,0.7204,100.0,10000.0,0.0,60.0,-0.0804,0.048
1,50 splits,0.7204,100.0,10000.0,0.0,60.0,-0.0754,0.0113357840488
0,loo,0.7112,100.0,10000.0,0.0,60.0,-0.0112,0.0458257569496
1,50 splits,0.7112,100.0,10000.0,0.0,60.0,0.0008,0.0113630981691
0,loo,0.7256,100.0,10000.0,0.0,60.0,-0.0156,0.0453762052182
1,50 splits,0.7256,100.0,10000.0,0.0,60.0,-0.0466,0.0105915060308
0,loo,0.6908,100.0,10000.0,0.0,60.0,-0.0308,0.0473708771293
1,50 splits,0.6908,100.0,10000.0,0.0,60.0,-0.0128,0.0126617534331
0,loo,0.719,100.0,10000.0,0.0,60.0,-0.059,0.0473708771293
1,50 splits,0.719,100.0,10000.0,0.0,60.0,-0.052,0.0100608150763
0,loo,0.7159,100.0,10000.0,0.0,60.0,0.0641,0.0414246303544
1,50 splits,0.7159,100.0,10000.0,0.0,60.0,0.0491,0.00815475321515
0,loo,0.711,100.0,10000.0,0.0,60.0,-0.081,0.0482804308183
1,50 splits,0.711,100.0,10000.0,0.0,60.0,-0.076,0.0108857705285
0,loo,0.7021,100.0,10000.0,0.0,60.0,-0.1021,0.0489897948557
1,50 splits,0.7021,100.0,10000.0,0.0,60.0,-0.1011,0.0122057363563
0,loo,0.727,100.0,10000.0,0.0,60.0,-0.037,0.0462493243194
1,50 splits,0.727,100.0,10000.0,0.0,60.0,-0.066,0.0121070227554
0,loo,0.6973,100.0,10000.0,0.0,60.0,-0.0473,0.0476969600708
1,50 splits,0.6973,100.0,10000.0,0.0,60.0,-0.0513,0.0153518728499
0,loo,0.706,100.0,10000.0,0.0,60.0,0.004,0.0453762052182
1,50 splits,0.706,100.0,10000.0,0.0,60.0,-0.009,0.00983971544304
0,loo,0.7127,100.0,10000.0,0.0,60.0,0.0373,0.0433012701892
1,50 splits,0.7127,100.0,10000.0,0.0,60.0,-0.0017,0.0147844512918
0,loo,0.7154,100.0,10000.0,0.0,60.0,0.0346,0.0433012701892
1,50 splits,0.7154,100.0,10000.0,0.0,60.0,0.0166,0.0100757133742
0,loo,0.7179,100.0,10000.0,0.0,60.0,0.0421,0.0427083130081
1,50 splits,0.7179,100.0,10000.0,0.0,60.0,0.0141,0.0125506971918
0,loo,0.6963,100.0,10000.0,0.0,60.0,-0.0363,0.0473708771293
1,50 splits,0.6963,100.0,10000.0,0.0,60.0,-0.0193,0.0125067981514
0,loo,0.7248,100.0,10000.0,0.0,60.0,-0.0648,0.0473708771293
1,50 splits,0.7248,100.0,10000.0,0.0,60.0,-0.0748,0.012
0,loo,0.7147,100.0,10000.0,0.0,60.0,0.0053,0.0448998886413
1,50 splits,0.7147,100.0,10000.0,0.0,60.0,-0.0237,0.0151452962995
0,loo,0.7201,100.0,10000.0,0.0,60.0,0.0099,0.0443959457608
1,50 splits,0.7201,100.0,10000.0,0.0,60.0,-0.0061,0.0105867842143
0,loo,0.7142,100.0,10000.0,0.0,60.0,0.0158,0.0443959457608
1,50 splits,0.7142,100.0,10000.0,0.0,60.0,-0.0142,0.012409673646
0,loo,0.7085,100.0,10000.0,0.0,60.0,0.0415,0.0433012701892
1,50 splits,0.7085,100.0,10000.0,0.0,60.0,-0.0015,0.010489041901
0,loo,0.7062,100.0,10000.0,0.0,60.0,0.0038,0.0453762052182
1,50 splits,0.7062,100.0,10000.0,0.0,60.0,0.0088,0.0113357840488
0,loo,0.7151,100.0,10000.0,0.0,60.0,0.0149,0.0443959457608
1,50 splits,0.7151,100.0,10000.0,0.0,60.0,-0.0191,0.0119029408131
0,loo,0.7001,100.0,10000.0,0.0,60.0,0.0299,0.0443959457608
1,50 splits,0.7001,100.0,10000.0,0.0,60.0,0.0139,0.0141449637681
0,loo,0.7154,100.0,10000.0,0.0,60.0,-0.0454,0.047021271782
1,50 splits,0.7154,100.0,10000.0,0.0,60.0,-0.0584,0.00871894489029
0,loo,0.7065,100.0,10000.0,0.0,60.0,-0.0765,0.0482804308183
1,50 splits,0.7065,100.0,10000.0,0.0,60.0,-0.0775,0.00980714025596
0,loo,0.7129,100.0,10000.0,0.0,60.0,0.0171,0.0443959457608
1,50 splits,0.7129,100.0,10000.0,0.0,60.0,0.0311,0.0113701363228
0,loo,0.7131,100.0,10000.0,0.0,60.0,-0.0731,0.048
1,50 splits,0.7131,100.0,10000.0,0.0,60.0,-0.0731,0.0170880074906
0,loo,0.7247,100.0,10000.0,0.0,60.0,0.0353,0.0427083130081
1,50 splits,0.7247,100.0,10000.0,0.0,60.0,-0.0157,0.0124651514231
0,loo,0.7122,100.0,10000.0,0.0,60.0,-0.0522,0.0473708771293
1,50 splits,0.7122,100.0,10000.0,0.0,60.0,-0.0422,0.0129614813968
0,loo,0.7103,100.0,10000.0,0.0,60.0,0.0097,0.0448998886413
1,50 splits,0.7103,100.0,10000.0,0.0,60.0,-0.0033,0.0128070293199
0,loo,0.7118,100.0,10000.0,0.0,60.0,0.0082,0.0448998886413
1,50 splits,0.7118,100.0,10000.0,0.0,60.0,-0.0078,0.011986659251
0,loo,0.6991,100.0,10000.0,0.0,60.0,0.0909,0.0407308237088
1,50 splits,0.6991,100.0,10000.0,0.0,60.0,0.1029,0.010766615067
0,loo,0.7105,100.0,10000.0,0.0,60.0,-0.0105,0.0458257569496
1,50 splits,0.7105,100.0,10000.0,0.0,60.0,-0.0145,0.011986659251
0,loo,0.7141,100.0,10000.0,0.0,60.0,0.0059,0.0448998886413
1,50 splits,0.7141,100.0,10000.0,0.0,60.0,0.0089,0.0111543713404
0,loo,0.7111,100.0,10000.0,0.0,60.0,-0.0411,0.047021271782
1,50 splits,0.7111,100.0,10000.0,0.0,60.0,-0.0431,0.013096564435
0,loo,0.7221,100.0,10000.0,0.0,60.0,-0.1021,0.048538644398
1,50 splits,0.7221,100.0,10000.0,0.0,60.0,-0.0491,0.010602829811
0,loo,0.7072,100.0,10000.0,0.0,60.0,0.0928,0.04
1,50 splits,0.7072,100.0,10000.0,0.0,60.0,0.0748,0.0141957740191
0,loo,0.7135,100.0,10000.0,0.0,60.0,0.0465,0.0427083130081
1,50 splits,0.7135,100.0,10000.0,0.0,60.0,0.0475,0.00982751240142
0,loo,0.7145,100.0,10000.0,0.0,60.0,-0.0345,0.0466476151588
1,50 splits,0.7145,100.0,10000.0,0.0,60.0,-0.0605,0.015864425612
0,loo,0.7107,100.0,10000.0,0.0,60.0,-0.0107,0.0458257569496
1,50 splits,0.7107,100.0,10000.0,0.0,60.0,0.0013,0.0142520174011
0,loo,0.7134,100.0,10000.0,0.0,60.0,0.0266,0.0438634243989
1,50 splits,0.7134,100.0,10000.0,0.0,60.0,0.0156,0.0115836091094
0,loo,0.7105,100.0,10000.0,0.0,60.0,-0.0505,0.0473708771293
1,50 splits,0.7105,100.0,10000.0,0.0,60.0,-0.0215,0.0135860222287
0,loo,0.7121,100.0,10000.0,0.0,60.0,0.0479,0.0427083130081
1,50 splits,0.7121,100.0,10000.0,0.0,60.0,0.0109,0.012345849505
0,loo,0.7095,100.0,10000.0,0.0,60.0,-0.1295,0.049355850717
1,50 splits,0.7095,100.0,10000.0,0.0,60.0,-0.0995,0.0119163752878
0,loo,0.7231,100.0,10000.0,0.0,60.0,0.0269,0.0433012701892
1,50 splits,0.7231,100.0,10000.0,0.0,60.0,-0.0171,0.0138304012957
0,loo,0.7207,100.0,10000.0,0.0,60.0,-0.0207,0.0458257569496
1,50 splits,0.7207,100.0,10000.0,0.0,60.0,-0.0227,0.0134134261097
0,loo,0.7247,100.0,10000.0,0.0,60.0,0.0553,0.0414246303544
1,50 splits,0.7247,100.0,10000.0,0.0,60.0,0.0283,0.0147925657004
0,loo,0.7024,100.0,10000.0,0.0,60.0,0.0776,0.0414246303544
1,50 splits,0.7024,100.0,10000.0,0.0,60.0,0.0216,0.0142996503454
0,loo,0.7115,100.0,10000.0,0.0,60.0,0.0085,0.0448998886413
1,50 splits,0.7115,100.0,10000.0,0.0,60.0,0.0255,0.0117311551008
0,loo,0.7023,100.0,10000.0,0.0,60.0,0.0377,0.0438634243989
1,50 splits,0.7023,100.0,10000.0,0.0,60.0,0.0457,0.0139255161484
0,loo,0.7097,100.0,10000.0,0.0,60.0,0.0803,0.0407308237088
1,50 splits,0.7097,100.0,10000.0,0.0,60.0,0.0293,0.0121893396048
0,loo,0.7199,100.0,10000.0,0.0,60.0,0.1001,0.0384187454246
1,50 splits,0.7199,100.0,10000.0,0.0,60.0,0.0481,0.0110236110236
0,loo,0.7147,100.0,10000.0,0.0,60.0,-0.1147,0.0489897948557
1,50 splits,0.7147,100.0,10000.0,0.0,60.0,-0.1627,0.0109507990576
0,loo,0.7135,100.0,10000.0,0.0,60.0,-0.0635,0.0476969600708
1,50 splits,0.7135,100.0,10000.0,0.0,60.0,-0.1105,0.0155183762037
0,loo,0.7089,100.0,10000.0,0.0,60.0,0.0111,0.0448998886413
1,50 splits,0.7089,100.0,10000.0,0.0,60.0,0.0761,0.0137295302177
0,loo,0.711,100.0,10000.0,0.0,60.0,-0.101,0.048774993593
1,50 splits,0.711,100.0,10000.0,0.0,60.0,-0.072,0.014162626875
0,loo,0.7123,100.0,10000.0,0.0,60.0,-0.0023,0.0453762052182
1,50 splits,0.7123,100.0,10000.0,0.0,60.0,-0.0223,0.0115758369028
0,loo,0.705,100.0,10000.0,0.0,60.0,0.015,0.0448998886413
1,50 splits,0.705,100.0,10000.0,0.0,60.0,0.065,0.0122474487139
0,loo,0.6974,100.0,10000.0,0.0,60.0,0.0426,0.0438634243989
1,50 splits,0.6974,100.0,10000.0,0.0,60.0,0.0296,0.0134320512209
0,loo,0.7186,100.0,10000.0,0.0,60.0,0.0714,0.0407308237088
1,50 splits,0.7186,100.0,10000.0,0.0,60.0,0.0724,0.010167595586
0,loo,0.7179,100.0,10000.0,0.0,60.0,0.0121,0.0443959457608
1,50 splits,0.7179,100.0,10000.0,0.0,60.0,-0.0109,0.0128070293199
0,loo,0.7137,100.0,10000.0,0.0,60.0,-0.0537,0.0473708771293
1,50 splits,0.7137,100.0,10000.0,0.0,60.0,-0.0677,0.0127153450602
0,loo,0.7244,100.0,10000.0,0.0,60.0,-0.0744,0.0476969600708
1,50 splits,0.7244,100.0,10000.0,0.0,60.0,-0.0814,0.0149672976853
0,loo,0.7114,100.0,10000.0,0.0,60.0,0.0586,0.042083250825
1,50 splits,0.7114,100.0,10000.0,0.0,60.0,0.0146,0.0158265599547
0,loo,0.7154,100.0,10000.0,0.0,60.0,-0.0154,0.0458257569496
1,50 splits,0.7154,100.0,10000.0,0.0,60.0,-0.0464,0.012719276709
0,loo,0.7212,100.0,10000.0,0.0,60.0,-0.0412,0.0466476151588
1,50 splits,0.7212,100.0,10000.0,0.0,60.0,-0.0142,0.0118330046903
0,loo,0.7053,100.0,10.0,0.0,0.5,-0.0053,0.0458257569496
1,50 splits,0.7053,100.0,10.0,0.0,0.5,-0.0533,0.017027037323
0,loo,0.7082,100.0,10.0,0.0,0.5,-0.0882,0.048538644398
1,50 splits,0.7082,100.0,10.0,0.0,0.5,-0.0582,0.0108627804912
0,loo,0.709,100.0,10.0,0.0,0.5,-0.069,0.048
1,50 splits,0.709,100.0,10.0,0.0,0.5,-0.073,0.0161269960005
0,loo,0.7149,100.0,10.0,0.0,0.5,0.0951,0.0392300904919
1,50 splits,0.7149,100.0,10.0,0.0,0.5,0.0431,0.0153857076535
0,loo,0.698,100.0,10.0,0.0,0.5,0.052,0.0433012701892
1,50 splits,0.698,100.0,10.0,0.0,0.5,0.041,0.012750686256
0,loo,0.6901,100.0,10.0,0.0,0.5,-0.0301,0.0473708771293
1,50 splits,0.6901,100.0,10.0,0.0,0.5,-0.0141,0.0155717693279
0,loo,0.6935,100.0,10.0,0.0,0.5,0.0465,0.0438634243989
1,50 splits,0.6935,100.0,10.0,0.0,0.5,0.0365,0.010295630141
0,loo,0.6916,100.0,10.0,0.0,0.5,-0.0016,0.0462493243194
1,50 splits,0.6916,100.0,10.0,0.0,0.5,0.0094,0.0155878157546
0,loo,0.7068,100.0,10.0,0.0,0.5,-0.0568,0.0476969600708
1,50 splits,0.7068,100.0,10.0,0.0,0.5,-0.0368,0.0111355287257
0,loo,0.6579,100.0,10.0,0.0,0.5,0.0621,0.0448998886413
1,50 splits,0.6579,100.0,10.0,0.0,0.5,0.0771,0.012747548784
0,loo,0.688,100.0,10.0,0.0,0.5,0.052,0.0438634243989
1,50 splits,0.688,100.0,10.0,0.0,0.5,0.037,0.0143701078632
0,loo,0.7117,100.0,10.0,0.0,0.5,0.0283,0.0438634243989
1,50 splits,0.7117,100.0,10.0,0.0,0.5,0.0193,0.0139204884972
0,loo,0.7228,100.0,10.0,0.0,0.5,0.0272,0.0433012701892
1,50 splits,0.7228,100.0,10.0,0.0,0.5,0.0222,0.012186057607
0,loo,0.709,100.0,10.0,0.0,0.5,0.011,0.0448998886413
1,50 splits,0.709,100.0,10.0,0.0,0.5,-0.009,0.011313708499
0,loo,0.6994,100.0,10.0,0.0,0.5,-0.0094,0.0462493243194
1,50 splits,0.6994,100.0,10.0,0.0,0.5,-0.0054,0.0148081058883
0,loo,0.6964,100.0,10.0,0.0,0.5,-0.0664,0.0482804308183
1,50 splits,0.6964,100.0,10.0,0.0,0.5,-0.0574,0.0137324433369
0,loo,0.7152,100.0,10.0,0.0,0.5,0.0348,0.0433012701892
1,50 splits,0.7152,100.0,10.0,0.0,0.5,0.0218,0.013402238619
0,loo,0.7143,100.0,10.0,0.0,0.5,0.0357,0.0433012701892
1,50 splits,0.7143,100.0,10.0,0.0,0.5,0.0587,0.014436758639
0,loo,0.7073,100.0,10.0,0.0,0.5,0.0427,0.0433012701892
1,50 splits,0.7073,100.0,10.0,0.0,0.5,0.0117,0.0139204884972
0,loo,0.6932,100.0,10.0,0.0,0.5,0.0568,0.0433012701892
1,50 splits,0.6932,100.0,10.0,0.0,0.5,0.0478,0.0141908421174
0,loo,0.693,100.0,10.0,0.0,0.5,0.017,0.0453762052182
1,50 splits,0.693,100.0,10.0,0.0,0.5,0.002,0.0110679718106
0,loo,0.6726,100.0,10.0,0.0,0.5,-0.0126,0.0473708771293
1,50 splits,0.6726,100.0,10.0,0.0,0.5,-0.0136,0.0153420989438
0,loo,0.6825,100.0,10.0,0.0,0.5,-0.0225,0.0473708771293
1,50 splits,0.6825,100.0,10.0,0.0,0.5,-0.0165,0.0138159328313
0,loo,0.7227,100.0,10.0,0.0,0.5,0.0173,0.0438634243989
1,50 splits,0.7227,100.0,10.0,0.0,0.5,0.0463,0.0118228592143
0,loo,0.6737,100.0,10.0,0.0,0.5,0.1363,0.0392300904919
1,50 splits,0.6737,100.0,10.0,0.0,0.5,0.1433,0.0111004504413
0,loo,0.7009,100.0,10.0,0.0,0.5,-0.0409,0.0473708771293
1,50 splits,0.7009,100.0,10.0,0.0,0.5,-0.0529,0.0140684043161
0,loo,0.7321,100.0,10.0,0.0,0.5,0.0179,0.0433012701892
1,50 splits,0.7321,100.0,10.0,0.0,0.5,0.0029,0.0140890028036
0,loo,0.7049,100.0,10.0,0.0,0.5,0.0051,0.0453762052182
1,50 splits,0.7049,100.0,10.0,0.0,0.5,-0.0189,0.0106808239383
0,loo,0.705,100.0,10.0,0.0,0.5,0.085,0.0407308237088
1,50 splits,0.705,100.0,10.0,0.0,0.5,0.073,0.0128965111561
0,loo,0.6839,100.0,10.0,0.0,0.5,-0.1239,0.049638694584
1,50 splits,0.6839,100.0,10.0,0.0,0.5,-0.1579,0.0158265599547
0,loo,0.6985,100.0,10.0,0.0,0.5,0.0315,0.0443959457608
1,50 splits,0.6985,100.0,10.0,0.0,0.5,-0.0045,0.0157251391091
0,loo,0.7198,100.0,10.0,0.0,0.5,-0.0298,0.0462493243194
1,50 splits,0.7198,100.0,10.0,0.0,0.5,-0.0498,0.0103923048454
0,loo,0.7003,100.0,10.0,0.0,0.5,0.0497,0.0433012701892
1,50 splits,0.7003,100.0,10.0,0.0,0.5,0.0617,0.0122930874885
0,loo,0.6691,100.0,10.0,0.0,0.5,0.1009,0.042083250825
1,50 splits,0.6691,100.0,10.0,0.0,0.5,0.0479,0.0146703783182
0,loo,0.7022,100.0,10.0,0.0,0.5,-0.0022,0.0458257569496
1,50 splits,0.7022,100.0,10.0,0.0,0.5,-0.0212,0.0139921406511
0,loo,0.7118,100.0,10.0,0.0,0.5,0.0382,0.0433012701892
1,50 splits,0.7118,100.0,10.0,0.0,0.5,0.0292,0.0130146071781
0,loo,0.693,100.0,10.0,0.0,0.5,-0.013,0.0466476151588
1,50 splits,0.693,100.0,10.0,0.0,0.5,-0.035,0.0129892263049
0,loo,0.7214,100.0,10.0,0.0,0.5,-0.0814,0.048
1,50 splits,0.7214,100.0,10.0,0.0,0.5,-0.0924,0.0113216606556
0,loo,0.73,100.0,10.0,0.0,0.5,-0.09,0.048
1,50 splits,0.73,100.0,10.0,0.0,0.5,-0.04,0.011401754251
0,loo,0.7162,100.0,10.0,0.0,0.5,-0.0162,0.0458257569496
1,50 splits,0.7162,100.0,10.0,0.0,0.5,-0.0292,0.0138426876003
0,loo,0.7054,100.0,10.0,0.0,0.5,0.0046,0.0453762052182
1,50 splits,0.7054,100.0,10.0,0.0,0.5,-0.0224,0.01196745587
0,loo,0.6812,100.0,10.0,0.0,0.5,0.0088,0.0462493243194
1,50 splits,0.6812,100.0,10.0,0.0,0.5,-0.0062,0.0202607995894
0,loo,0.7005,100.0,10.0,0.0,0.5,0.0295,0.0443959457608
1,50 splits,0.7005,100.0,10.0,0.0,0.5,-0.0045,0.0123967737738
0,loo,0.6871,100.0,10.0,0.0,0.5,0.0029,0.0462493243194
1,50 splits,0.6871,100.0,10.0,0.0,0.5,-0.0341,0.0159630824091
0,loo,0.7044,100.0,10.0,0.0,0.5,-0.0344,0.047021271782
1,50 splits,0.7044,100.0,10.0,0.0,0.5,-0.0004,0.0109398354649
0,loo,0.7017,100.0,10.0,0.0,0.5,0.0883,0.0407308237088
1,50 splits,0.7017,100.0,10.0,0.0,0.5,0.0543,0.0105489335954
0,loo,0.7008,100.0,10.0,0.0,0.5,0.0392,0.0438634243989
1,50 splits,0.7008,100.0,10.0,0.0,0.5,0.0352,0.0107740428809
0,loo,0.7175,100.0,10.0,0.0,0.5,0.0625,0.0414246303544
1,50 splits,0.7175,100.0,10.0,0.0,0.5,0.0805,0.0094826156729
0,loo,0.6807,100.0,10.0,0.0,0.5,0.0293,0.0453762052182
1,50 splits,0.6807,100.0,10.0,0.0,0.5,0.0143,0.0101242283657
0,loo,0.7118,100.0,10.0,0.0,0.5,-0.0318,0.0466476151588
1,50 splits,0.7118,100.0,10.0,0.0,0.5,-0.0328,0.00970463806641
0,loo,0.6821,100.0,10.0,0.0,0.5,-0.0221,0.0473708771293
1,50 splits,0.6821,100.0,10.0,0.0,0.5,-0.0091,0.00961353212924
0,loo,0.7099,100.0,10.0,0.0,0.5,0.0201,0.0443959457608
1,50 splits,0.7099,100.0,10.0,0.0,0.5,-0.0139,0.0132544332206
0,loo,0.7092,100.0,10.0,0.0,0.5,0.0208,0.0443959457608
1,50 splits,0.7092,100.0,10.0,0.0,0.5,0.0068,0.0125251746495
0,loo,0.7095,100.0,10.0,0.0,0.5,-0.0295,0.0466476151588
1,50 splits,0.7095,100.0,10.0,0.0,0.5,-0.0215,0.00995590277172
0,loo,0.7129,100.0,10.0,0.0,0.5,-0.0029,0.0453762052182
1,50 splits,0.7129,100.0,10.0,0.0,0.5,-0.0239,0.014442298986
0,loo,0.7244,100.0,10.0,0.0,0.5,-0.0144,0.0453762052182
1,50 splits,0.7244,100.0,10.0,0.0,0.5,0.0026,0.0143673240376
0,loo,0.6632,100.0,10.0,0.0,0.5,-0.0432,0.048538644398
1,50 splits,0.6632,100.0,10.0,0.0,0.5,-0.0082,0.0183439363278
0,loo,0.7139,100.0,10.0,0.0,0.5,-0.0639,0.0476969600708
1,50 splits,0.7139,100.0,10.0,0.0,0.5,-0.0859,0.0132030299553
0,loo,0.7214,100.0,10.0,0.0,0.5,0.0486,0.042083250825
1,50 splits,0.7214,100.0,10.0,0.0,0.5,0.0006,0.0100159872204
0,loo,0.7185,100.0,10.0,0.0,0.5,0.0615,0.0414246303544
1,50 splits,0.7185,100.0,10.0,0.0,0.5,0.0295,0.0172023254242
0,loo,0.693,100.0,10.0,0.0,0.5,-0.013,0.0466476151588
1,50 splits,0.693,100.0,10.0,0.0,0.5,-0.004,0.0116008620369
0,loo,0.708,100.0,10.0,0.0,0.5,0.032,0.0438634243989
1,50 splits,0.708,100.0,10.0,0.0,0.5,0.018,0.0145079288667
0,loo,0.6816,100.0,10.0,0.0,0.5,-0.0016,0.0466476151588
1,50 splits,0.6816,100.0,10.0,0.0,0.5,0.0094,0.0113745329574
0,loo,0.6355,100.0,10.0,0.0,0.5,0.0645,0.0458257569496
1,50 splits,0.6355,100.0,10.0,0.0,0.5,0.0625,0.0114856432123
0,loo,0.6971,100.0,10.0,0.0,0.5,-0.0371,0.0473708771293
1,50 splits,0.6971,100.0,10.0,0.0,0.5,-0.0491,0.0115723809132
0,loo,0.712,100.0,10.0,0.0,0.5,0.018,0.0443959457608
1,50 splits,0.712,100.0,10.0,0.0,0.5,0.017,0.0111436080333
0,loo,0.6662,100.0,10.0,0.0,0.5,0.0538,0.0448998886413
1,50 splits,0.6662,100.0,10.0,0.0,0.5,0.0128,0.0115836091094
0,loo,0.6977,100.0,10.0,0.0,0.5,-0.1077,0.0491833305094
1,50 splits,0.6977,100.0,10.0,0.0,0.5,-0.0977,0.00948683298051
0,loo,0.7273,100.0,10.0,0.0,0.5,0.0227,0.0433012701892
1,50 splits,0.7273,100.0,10.0,0.0,0.5,-0.0203,0.0123296390864
0,loo,0.6989,100.0,10.0,0.0,0.5,-0.0289,0.047021271782
1,50 splits,0.6989,100.0,10.0,0.0,0.5,-0.0549,0.0146724231128
0,loo,0.7136,100.0,10.0,0.0,0.5,-0.0436,0.047021271782
1,50 splits,0.7136,100.0,10.0,0.0,0.5,-0.0546,0.0132431114169
0,loo,0.6985,100.0,10.0,0.0,0.5,0.0415,0.0438634243989
1,50 splits,0.6985,100.0,10.0,0.0,0.5,0.0265,0.0147139389696
0,loo,0.7249,100.0,10.0,0.0,0.5,-0.1149,0.048774993593
1,50 splits,0.7249,100.0,10.0,0.0,0.5,-0.1029,0.0168617911267
0,loo,0.706,100.0,10.0,0.0,0.5,0.014,0.0448998886413
1,50 splits,0.706,100.0,10.0,0.0,0.5,-0.021,0.0157638827704
0,loo,0.6928,100.0,10.0,0.0,0.5,0.0872,0.0414246303544
1,50 splits,0.6928,100.0,10.0,0.0,0.5,0.1012,0.00944880944881
0,loo,0.7059,100.0,10.0,0.0,0.5,0.0541,0.0427083130081
1,50 splits,0.7059,100.0,10.0,0.0,0.5,0.0471,0.0146567390643
0,loo,0.7209,100.0,10.0,0.0,0.5,-0.0109,0.0453762052182
1,50 splits,0.7209,100.0,10.0,0.0,0.5,-0.0149,0.0102606042707
0,loo,0.702,100.0,10.0,0.0,0.5,0.048,0.0433012701892
1,50 splits,0.702,100.0,10.0,0.0,0.5,0.018,0.0110453610172
0,loo,0.6861,100.0,10.0,0.0,0.5,0.0539,0.0438634243989
1,50 splits,0.6861,100.0,10.0,0.0,0.5,0.0119,0.0136352484392
0,loo,0.7123,100.0,10.0,0.0,0.5,-0.0523,0.0473708771293
1,50 splits,0.7123,100.0,10.0,0.0,0.5,-0.0293,0.0105460893226
0,loo,0.6396,100.0,10.0,0.0,0.5,0.0104,0.0476969600708
1,50 splits,0.6396,100.0,10.0,0.0,0.5,0.0174,0.0107712580509
0,loo,0.7235,100.0,10.0,0.0,0.5,0.0065,0.0443959457608
1,50 splits,0.7235,100.0,10.0,0.0,0.5,0.0165,0.0124899959968
0,loo,0.7178,100.0,10.0,0.0,0.5,0.0422,0.0427083130081
1,50 splits,0.7178,100.0,10.0,0.0,0.5,0.0432,0.0119406867474
0,loo,0.6685,100.0,10.0,0.0,0.5,0.0215,0.0462493243194
1,50 splits,0.6685,100.0,10.0,0.0,0.5,-0.0005,0.0134729358345
0,loo,0.7134,100.0,10.0,0.0,0.5,-0.0134,0.0458257569496
1,50 splits,0.7134,100.0,10.0,0.0,0.5,0.0076,0.0117549989366
0,loo,0.7242,100.0,10.0,0.0,0.5,-0.0742,0.0476969600708
1,50 splits,0.7242,100.0,10.0,0.0,0.5,-0.0762,0.0154246555877
0,loo,0.705,100.0,10.0,0.0,0.5,-0.025,0.0466476151588
1,50 splits,0.705,100.0,10.0,0.0,0.5,-0.09,0.0111579568022
0,loo,0.7222,100.0,10.0,0.0,0.5,0.0278,0.0433012701892
1,50 splits,0.7222,100.0,10.0,0.0,0.5,0.0318,0.0148889220563
0,loo,0.6861,100.0,10.0,0.0,0.5,-0.0561,0.0482804308183
1,50 splits,0.6861,100.0,10.0,0.0,0.5,-0.0751,0.0166306945135
0,loo,0.7152,100.0,10.0,0.0,0.5,-0.0852,0.0482804308183
1,50 splits,0.7152,100.0,10.0,0.0,0.5,-0.0632,0.010766615067
0,loo,0.7135,100.0,10.0,0.0,0.5,0.0665,0.0414246303544
1,50 splits,0.7135,100.0,10.0,0.0,0.5,0.0645,0.0136499084246
0,loo,0.7033,100.0,10.0,0.0,0.5,0.0067,0.0453762052182
1,50 splits,0.7033,100.0,10.0,0.0,0.5,-0.0073,0.0125570697219
0,loo,0.7092,100.0,10.0,0.0,0.5,-0.0092,0.0458257569496
1,50 splits,0.7092,100.0,10.0,0.0,0.5,-0.0282,0.0195391913855
0,loo,0.6771,100.0,10.0,0.0,0.5,0.1329,0.0392300904919
1,50 splits,0.6771,100.0,10.0,0.0,0.5,0.1289,0.0124611395948
0,loo,0.687,100.0,10.0,0.0,0.5,-0.017,0.047021271782
1,50 splits,0.687,100.0,10.0,0.0,0.5,-0.048,0.014303146507
0,loo,0.7244,100.0,10.0,0.0,0.5,0.0656,0.0407308237088
1,50 splits,0.7244,100.0,10.0,0.0,0.5,0.0716,0.00846640419541
0,loo,0.7066,100.0,10.0,0.0,0.5,-0.0166,0.0462493243194
1,50 splits,0.7066,100.0,10.0,0.0,0.5,-0.0456,0.0120241423811
0,loo,0.7221,100.0,10.0,0.0,0.5,-0.0221,0.0458257569496
1,50 splits,0.7221,100.0,10.0,0.0,0.5,-0.0361,0.0103961531347
0,loo,0.6989,100.0,10.0,0.0,0.5,0.0611,0.0427083130081
1,50 splits,0.6989,100.0,10.0,0.0,0.5,0.0551,0.0124771791684
0,loo,0.7115,100.0,10.0,0.0,0.5,-0.0515,0.0473708771293
