,cv_name,validation_score,train_size,dim,noise_corr,sep,score_error,score_sem
0,loo,0.75525,300.0,300.0,0.0,3.0,-0.05525,0.0264575131106
1,50 splits,0.75525,300.0,300.0,0.0,3.0,-0.0579166666667,0.00901061102873
0,loo,0.75525,300.0,300.0,0.0,3.0,-0.0385833333333,0.0260163766088
1,50 splits,0.75525,300.0,300.0,0.0,3.0,-0.0239166666667,0.0128550897832
0,loo,0.75525,300.0,300.0,0.0,3.0,-0.00858333333333,0.0251101278077
1,50 splits,0.75525,300.0,300.0,0.0,3.0,-0.00425,0.0119667130918
0,loo,0.75525,300.0,300.0,0.0,3.0,0.0314166666667,0.0236517950145
1,50 splits,0.75525,300.0,300.0,0.0,3.0,0.0334166666667,0.00624393038612
0,loo,0.75525,300.0,300.0,0.0,3.0,-0.00858333333333,0.0251101278077
1,50 splits,0.75525,300.0,300.0,0.0,3.0,-0.0119166666667,0.00974109279747
0,loo,0.75525,300.0,300.0,0.0,3.0,-0.0585833333333,0.0265406745846
1,50 splits,0.75525,300.0,300.0,0.0,3.0,-0.0765833333333,0.00935758753336
0,loo,0.75525,300.0,300.0,0.0,3.0,0.02475,0.0239165214862
1,50 splits,0.75525,300.0,300.0,0.0,3.0,0.02675,0.00975066949268
0,loo,0.75525,300.0,300.0,0.0,3.0,0.02475,0.0239165214862
1,50 splits,0.75525,300.0,300.0,0.0,3.0,0.0314166666667,0.00692820323028
0,loo,0.75525,300.0,300.0,0.0,3.0,0.0380833333333,0.0233777355302
1,50 splits,0.75525,300.0,300.0,0.0,3.0,0.04575,0.00858176361051
0,loo,0.75525,300.0,300.0,0.0,3.0,0.0280833333333,0.0237853051429
1,50 splits,0.75525,300.0,300.0,0.0,3.0,0.01975,0.00939562545964
0,loo,0.75525,300.0,300.0,0.0,3.0,0.00808333333333,0.0245394617949
1,50 splits,0.75525,300.0,300.0,0.0,3.0,0.00575,0.012125363683
0,loo,0.75525,300.0,300.0,0.0,3.0,0.00475,0.0246576560119
1,50 splits,0.75525,300.0,300.0,0.0,3.0,0.01375,0.0107083560311
0,loo,0.75525,300.0,300.0,0.0,3.0,0.0480833333333,0.0229484123553
1,50 splits,0.75525,300.0,300.0,0.0,3.0,0.04475,0.00840634680861
0,loo,0.75525,300.0,300.0,0.0,3.0,0.0280833333333,0.0237853051429
1,50 splits,0.75525,300.0,300.0,0.0,3.0,0.0264166666667,0.00386580450158
0,loo,0.75525,300.0,300.0,0.0,3.0,0.0114166666667,0.024419178862
1,50 splits,0.75525,300.0,300.0,0.0,3.0,0.0160833333333,0.00908038178346
0,loo,0.75525,300.0,300.0,0.0,3.0,-0.0319166666667,0.0258277771803
1,50 splits,0.75525,300.0,300.0,0.0,3.0,-0.0295833333333,0.00820853214649
0,loo,0.75525,300.0,300.0,0.0,3.0,0.0480833333333,0.0229484123553
1,50 splits,0.75525,300.0,300.0,0.0,3.0,0.0400833333333,0.0101875741306
0,loo,0.75525,300.0,300.0,0.0,3.0,0.01475,0.0242967761922
1,50 splits,0.75525,300.0,300.0,0.0,3.0,0.00475,0.0124810968179
0,loo,0.75525,300.0,300.0,0.0,3.0,0.0380833333333,0.0233777355302
1,50 splits,0.75525,300.0,300.0,0.0,3.0,0.0360833333333,0.00890991956567
0,loo,0.75525,300.0,300.0,0.0,3.0,-0.0419166666667,0.0261080376442
1,50 splits,0.75525,300.0,300.0,0.0,3.0,-0.0405833333333,0.0116965331996
0,loo,0.75525,300.0,300.0,0.0,3.0,0.0180833333333,0.0241722215838
1,50 splits,0.75525,300.0,300.0,0.0,3.0,0.0120833333333,0.0076733304373
0,loo,0.75525,300.0,300.0,0.0,3.0,-0.00525,0.025
1,50 splits,0.75525,300.0,300.0,0.0,3.0,-0.0105833333333,0.00741529949946
0,loo,0.75525,300.0,300.0,0.0,3.0,-0.0419166666667,0.0261080376442
1,50 splits,0.75525,300.0,300.0,0.0,3.0,-0.0475833333333,0.013541787179
0,loo,0.75525,300.0,300.0,0.0,3.0,0.0180833333333,0.0241722215838
1,50 splits,0.75525,300.0,300.0,0.0,3.0,0.01175,0.00789500545352
0,loo,0.75525,300.0,300.0,0.0,3.0,0.00475,0.0246576560119
1,50 splits,0.75525,300.0,300.0,0.0,3.0,-0.00958333333333,0.0110233086382
0,loo,0.75525,300.0,300.0,0.0,3.0,0.00808333333333,0.0245394617949
1,50 splits,0.75525,300.0,300.0,0.0,3.0,0.00775,0.00713816036058
0,loo,0.75525,300.0,300.0,0.0,3.0,0.0280833333333,0.0237853051429
1,50 splits,0.75525,300.0,300.0,0.0,3.0,0.0240833333333,0.00772528316633
0,loo,0.75525,300.0,300.0,0.0,3.0,-0.00858333333333,0.0251101278077
1,50 splits,0.75525,300.0,300.0,0.0,3.0,-0.0175833333333,0.00840383510336
0,loo,0.75525,300.0,300.0,0.0,3.0,-0.00525,0.025
1,50 splits,0.75525,300.0,300.0,0.0,3.0,-0.0165833333333,0.0103326881519
0,loo,0.75525,300.0,300.0,0.0,3.0,-0.02525,0.025632011236
1,50 splits,0.75525,300.0,300.0,0.0,3.0,-0.0269166666667,0.00966379267622
0,loo,0.75525,300.0,300.0,0.0,3.0,-0.05525,0.0264575131106
1,50 splits,0.75525,300.0,300.0,0.0,3.0,-0.0559166666667,0.00653129219816
0,loo,0.75525,300.0,300.0,0.0,3.0,-0.0185833333333,0.0254289132609
1,50 splits,0.75525,300.0,300.0,0.0,3.0,-0.0209166666667,0.00904814284198
0,loo,0.75525,300.0,300.0,0.0,3.0,-0.01525,0.0253245598843
1,50 splits,0.75525,300.0,300.0,0.0,3.0,-0.0165833333333,0.0059710412269
0,loo,0.75525,300.0,300.0,0.0,3.0,-0.0419166666667,0.0261080376442
1,50 splits,0.75525,300.0,300.0,0.0,3.0,-0.0375833333333,0.00842496290793
0,loo,0.75525,300.0,300.0,0.0,3.0,0.01475,0.0242967761922
1,50 splits,0.75525,300.0,300.0,0.0,3.0,-0.00125,0.0108582789715
0,loo,0.75525,300.0,300.0,0.0,3.0,0.00808333333333,0.0245394617949
1,50 splits,0.75525,300.0,300.0,0.0,3.0,0.00641666666667,0.0121495313124
0,loo,0.75525,300.0,300.0,0.0,3.0,0.0514166666667,0.0228002599076
1,50 splits,0.75525,300.0,300.0,0.0,3.0,0.05775,0.00859314972651
0,loo,0.75525,300.0,300.0,0.0,3.0,0.0214166666667,0.024045481596
1,50 splits,0.75525,300.0,300.0,0.0,3.0,0.02175,0.0101859380193
0,loo,0.75525,300.0,300.0,0.0,3.0,-0.0419166666667,0.0261080376442
1,50 splits,0.75525,300.0,300.0,0.0,3.0,-0.0395833333333,0.011779549133
0,loo,0.75525,300.0,300.0,0.0,3.0,0.00808333333333,0.0245394617949
1,50 splits,0.75525,300.0,300.0,0.0,3.0,0.00075,0.00885387548541
0,loo,0.75525,300.0,300.0,0.0,3.0,0.0414166666667,0.0232371031534
1,50 splits,0.75525,300.0,300.0,0.0,3.0,0.0440833333333,0.00777403084349
0,loo,0.75525,300.0,300.0,0.0,3.0,-0.0619166666667,0.0266221851233
1,50 splits,0.75525,300.0,300.0,0.0,3.0,-0.0559166666667,0.00797161631457
0,loo,0.75525,300.0,300.0,0.0,3.0,-0.0419166666667,0.0261080376442
1,50 splits,0.75525,300.0,300.0,0.0,3.0,-0.03725,0.00471027246204
0,loo,0.75525,300.0,300.0,0.0,3.0,-0.121916666667,0.0278221867234
1,50 splits,0.75525,300.0,300.0,0.0,3.0,-0.124916666667,0.00456289381862
0,loo,0.75525,300.0,300.0,0.0,3.0,0.04475,0.0230940107676
1,50 splits,0.75525,300.0,300.0,0.0,3.0,0.0424166666667,0.00713380060775
0,loo,0.75525,300.0,300.0,0.0,3.0,0.02475,0.0239165214862
1,50 splits,0.75525,300.0,300.0,0.0,3.0,0.0280833333333,0.0108115164935
0,loo,0.75525,300.0,300.0,0.0,3.0,0.01475,0.0242967761922
1,50 splits,0.75525,300.0,300.0,0.0,3.0,0.00841666666667,0.0131291871628
0,loo,0.75525,300.0,300.0,0.0,3.0,0.06475,0.0221810730128
1,50 splits,0.75525,300.0,300.0,0.0,3.0,0.0600833333333,0.00553453802147
0,loo,0.75525,300.0,300.0,0.0,3.0,0.0180833333333,0.0241722215838
1,50 splits,0.75525,300.0,300.0,0.0,3.0,0.0120833333333,0.00547641407411
0,loo,0.75525,300.0,300.0,0.0,3.0,-0.03525,0.0259229627936
1,50 splits,0.75525,300.0,300.0,0.0,3.0,-0.03825,0.00949257019405
0,loo,0.75525,300.0,300.0,0.0,3.0,0.0414166666667,0.0232371031534
1,50 splits,0.75525,300.0,300.0,0.0,3.0,0.03775,0.00512271629336
0,loo,0.75525,300.0,300.0,0.0,3.0,0.00141666666667,0.0247737914083
1,50 splits,0.75525,300.0,300.0,0.0,3.0,0.00741666666667,0.0100946630564
0,loo,0.75525,300.0,300.0,0.0,3.0,-0.0519166666667,0.0263726850836
1,50 splits,0.75525,300.0,300.0,0.0,3.0,-0.0465833333333,0.00798943747151
0,loo,0.75525,300.0,300.0,0.0,3.0,0.01475,0.0242967761922
1,50 splits,0.75525,300.0,300.0,0.0,3.0,0.00741666666667,0.0103124520201
0,loo,0.75525,300.0,300.0,0.0,3.0,-0.0185833333333,0.0254289132609
1,50 splits,0.75525,300.0,300.0,0.0,3.0,-0.0165833333333,0.00406721307805
0,loo,0.75525,300.0,300.0,0.0,3.0,0.0514166666667,0.0228002599076
1,50 splits,0.75525,300.0,300.0,0.0,3.0,0.0434166666667,0.00905342169815
0,loo,0.75525,300.0,300.0,0.0,3.0,0.0680833333333,0.0220193517582
1,50 splits,0.75525,300.0,300.0,0.0,3.0,0.07775,0.00936292926623
0,loo,0.75525,300.0,300.0,0.0,3.0,-0.0119166666667,0.0252183061081
1,50 splits,0.75525,300.0,300.0,0.0,3.0,-0.00358333333333,0.0105224627451
0,loo,0.75525,300.0,300.0,0.0,3.0,-0.0485833333333,0.0262861743691
1,50 splits,0.75525,300.0,300.0,0.0,3.0,-0.0385833333333,0.0130128141973
0,loo,0.75525,300.0,300.0,0.0,3.0,0.00141666666667,0.0247737914083
1,50 splits,0.75525,300.0,300.0,0.0,3.0,-0.00125,0.00926834517172
0,loo,0.75525,300.0,300.0,0.0,3.0,-0.00525,0.025
1,50 splits,0.75525,300.0,300.0,0.0,3.0,-0.00458333333333,0.00962589101215
0,loo,0.75525,300.0,300.0,0.0,3.0,0.0214166666667,0.024045481596
1,50 splits,0.75525,300.0,300.0,0.0,3.0,0.02775,0.0106091155773
0,loo,0.75525,300.0,300.0,0.0,3.0,-0.0319166666667,0.0258277771803
1,50 splits,0.75525,300.0,300.0,0.0,3.0,-0.0415833333333,0.0147248089971
0,loo,0.75525,300.0,300.0,0.0,3.0,-0.04525,0.0261979642975
1,50 splits,0.75525,300.0,300.0,0.0,3.0,-0.04325,0.00845957708425
0,loo,0.75525,300.0,300.0,0.0,3.0,0.01475,0.0242967761922
1,50 splits,0.75525,300.0,300.0,0.0,3.0,0.0120833333333,0.0120734787402
0,loo,0.75525,300.0,300.0,0.0,3.0,-0.0619166666667,0.0266221851233
1,50 splits,0.75525,300.0,300.0,0.0,3.0,-0.05325,0.0127683636818
0,loo,0.75525,300.0,300.0,0.0,3.0,0.0280833333333,0.0237853051429
1,50 splits,0.75525,300.0,300.0,0.0,3.0,0.0214166666667,0.00768837506311
0,loo,0.75525,300.0,300.0,0.0,3.0,-0.101916666667,0.0274765893619
1,50 splits,0.75525,300.0,300.0,0.0,3.0,-0.09925,0.011932774661
0,loo,0.75525,300.0,300.0,0.0,3.0,-0.0319166666667,0.0258277771803
1,50 splits,0.75525,300.0,300.0,0.0,3.0,-0.0275833333333,0.00907511860957
0,loo,0.75525,300.0,300.0,0.0,3.0,0.04475,0.0230940107676
1,50 splits,0.75525,300.0,300.0,0.0,3.0,0.0414166666667,0.0130469238605
0,loo,0.75525,300.0,300.0,0.0,3.0,0.02475,0.0239165214862
1,50 splits,0.75525,300.0,300.0,0.0,3.0,0.0344166666667,0.00689428104382
0,loo,0.75525,300.0,300.0,0.0,3.0,-0.00858333333333,0.0251101278077
1,50 splits,0.75525,300.0,300.0,0.0,3.0,-0.00958333333333,0.00845655564242
0,loo,0.75525,300.0,300.0,0.0,3.0,0.0180833333333,0.0241722215838
1,50 splits,0.75525,300.0,300.0,0.0,3.0,0.01975,0.00702772288077
0,loo,0.75525,300.0,300.0,0.0,3.0,-0.0185833333333,0.0254289132609
1,50 splits,0.75525,300.0,300.0,0.0,3.0,-0.01125,0.0117734163832
0,loo,0.75525,300.0,300.0,0.0,3.0,0.0480833333333,0.0229484123553
1,50 splits,0.75525,300.0,300.0,0.0,3.0,0.0380833333333,0.00847217668476
0,loo,0.75525,300.0,300.0,0.0,3.0,-0.0285833333333,0.0257308001056
1,50 splits,0.75525,300.0,300.0,0.0,3.0,-0.0339166666667,0.00998932763837
0,loo,0.75525,300.0,300.0,0.0,3.0,-0.0985833333333,0.0274138380844
1,50 splits,0.75525,300.0,300.0,0.0,3.0,-0.110583333333,0.00992684351756
0,loo,0.75525,300.0,300.0,0.0,3.0,0.0714166666667,0.0218547392945
1,50 splits,0.75525,300.0,300.0,0.0,3.0,0.0814166666667,0.00707106781187
0,loo,0.75525,300.0,300.0,0.0,3.0,-0.0285833333333,0.0257308001056
1,50 splits,0.75525,300.0,300.0,0.0,3.0,-0.0335833333333,0.00793375349027
0,loo,0.75525,300.0,300.0,0.0,3.0,0.0414166666667,0.0232371031534
1,50 splits,0.75525,300.0,300.0,0.0,3.0,0.0480833333333,0.00754247233266
0,loo,0.75525,300.0,300.0,0.0,3.0,0.0480833333333,0.0229484123553
1,50 splits,0.75525,300.0,300.0,0.0,3.0,0.0554166666667,0.0124789600706
0,loo,0.75525,300.0,300.0,0.0,3.0,0.0580833333333,0.0224960901953
1,50 splits,0.75525,300.0,300.0,0.0,3.0,0.0480833333333,0.00696020433927
0,loo,0.75525,300.0,300.0,0.0,3.0,-0.0219166666667,0.0255313895402
1,50 splits,0.75525,300.0,300.0,0.0,3.0,-0.02725,0.00795040180676
0,loo,0.75525,300.0,300.0,0.0,3.0,0.0480833333333,0.0229484123553
1,50 splits,0.75525,300.0,300.0,0.0,3.0,0.0450833333333,0.00726467862714
0,loo,0.75525,300.0,300.0,0.0,3.0,0.00808333333333,0.0245394617949
1,50 splits,0.75525,300.0,300.0,0.0,3.0,0.0124166666667,0.00662335933563
0,loo,0.75525,300.0,300.0,0.0,3.0,-0.0419166666667,0.0261080376442
1,50 splits,0.75525,300.0,300.0,0.0,3.0,-0.0329166666667,0.0101719658321
0,loo,0.75525,300.0,300.0,0.0,3.0,-0.0219166666667,0.0255313895402
1,50 splits,0.75525,300.0,300.0,0.0,3.0,-0.01825,0.00604225859169
0,loo,0.75525,300.0,300.0,0.0,3.0,-0.01525,0.0253245598843
1,50 splits,0.75525,300.0,300.0,0.0,3.0,-0.0119166666667,0.0096724120857
0,loo,0.75525,300.0,300.0,0.0,3.0,-0.0619166666667,0.0266221851233
1,50 splits,0.75525,300.0,300.0,0.0,3.0,-0.0625833333333,0.00857852616194
0,loo,0.75525,300.0,300.0,0.0,3.0,0.00808333333333,0.0245394617949
1,50 splits,0.75525,300.0,300.0,0.0,3.0,-0.0185833333333,0.0149740516301
0,loo,0.75525,300.0,300.0,0.0,3.0,0.00141666666667,0.0247737914083
1,50 splits,0.75525,300.0,300.0,0.0,3.0,0.00508333333333,0.00801235157602
0,loo,0.75525,300.0,300.0,0.0,3.0,0.01475,0.0242967761922
1,50 splits,0.75525,300.0,300.0,0.0,3.0,0.01875,0.00913065654205
0,loo,0.75525,300.0,300.0,0.0,3.0,0.02475,0.0239165214862
1,50 splits,0.75525,300.0,300.0,0.0,3.0,0.0230833333333,0.0112570965272
0,loo,0.75525,300.0,300.0,0.0,3.0,0.0280833333333,0.0237853051429
1,50 splits,0.75525,300.0,300.0,0.0,3.0,0.02575,0.00678249380554
0,loo,0.75525,300.0,300.0,0.0,3.0,0.02475,0.0239165214862
1,50 splits,0.75525,300.0,300.0,0.0,3.0,0.0344166666667,0.0106550978931
0,loo,0.75525,300.0,300.0,0.0,3.0,-0.03525,0.0259229627936
1,50 splits,0.75525,300.0,300.0,0.0,3.0,-0.0295833333333,0.00900876116776
0,loo,0.75525,300.0,300.0,0.0,3.0,0.0314166666667,0.0236517950145
1,50 splits,0.75525,300.0,300.0,0.0,3.0,0.0404166666667,0.0106751008322
0,loo,0.75525,300.0,300.0,0.0,3.0,0.00141666666667,0.0247737914083
1,50 splits,0.75525,300.0,300.0,0.0,3.0,0.00475,0.00917726659862
0,loo,0.75525,300.0,300.0,0.0,3.0,0.00475,0.0246576560119
1,50 splits,0.75525,300.0,300.0,0.0,3.0,0.00475,0.00592546294488
0,loo,0.75525,300.0,300.0,0.0,3.0,-0.01525,0.0253245598843
1,50 splits,0.75525,300.0,300.0,0.0,3.0,-0.0169166666667,0.00993590570719
0,loo,0.75525,300.0,300.0,0.0,3.0,0.0114166666667,0.024419178862
1,50 splits,0.75525,300.0,300.0,0.0,3.0,0.0100833333333,0.00918743102771
0,loo,0.75525,300.0,300.0,0.0,3.0,-0.0319166666667,0.0258277771803
1,50 splits,0.75525,300.0,300.0,0.0,3.0,-0.03025,0.00702772288077
0,loo,0.75525,300.0,300.0,0.0,3.0,-0.00525,0.025
1,50 splits,0.75525,300.0,300.0,0.0,3.0,0.00341666666667,0.00944269264799
0,loo,0.75525,300.0,300.0,0.0,3.0,-0.0585833333333,0.0265406745846
1,50 splits,0.75525,300.0,300.0,0.0,3.0,-0.0509166666667,0.0102827795637
0,loo,0.75525,300.0,300.0,0.0,3.0,0.0180833333333,0.0241722215838
1,50 splits,0.75525,300.0,300.0,0.0,3.0,0.00741666666667,0.0107347825109
0,loo,0.75525,300.0,300.0,0.0,3.0,-0.0519166666667,0.0263726850836
1,50 splits,0.75525,300.0,300.0,0.0,3.0,-0.04525,0.0121563883525
0,loo,0.75525,300.0,300.0,0.0,3.0,0.0214166666667,0.024045481596
1,50 splits,0.75525,300.0,300.0,0.0,3.0,0.0104166666667,0.0108567439359
0,loo,0.75525,300.0,300.0,0.0,3.0,0.00141666666667,0.0247737914083
1,50 splits,0.75525,300.0,300.0,0.0,3.0,-0.00425,0.00838530460588
0,loo,0.75525,300.0,300.0,0.0,3.0,-0.0319166666667,0.0258277771803
1,50 splits,0.75525,300.0,300.0,0.0,3.0,-0.0349166666667,0.00978990409668
0,loo,0.75525,300.0,300.0,0.0,3.0,-0.0285833333333,0.0257308001056
1,50 splits,0.75525,300.0,300.0,0.0,3.0,-0.02625,0.00853502587381
0,loo,0.75525,300.0,300.0,0.0,3.0,-0.0385833333333,0.0260163766088
1,50 splits,0.75525,300.0,300.0,0.0,3.0,-0.0345833333333,0.0102367529574
0,loo,0.75525,300.0,300.0,0.0,3.0,0.00141666666667,0.0247737914083
1,50 splits,0.75525,300.0,300.0,0.0,3.0,-0.00291666666667,0.0106667708328
0,loo,0.75525,300.0,300.0,0.0,3.0,-0.0319166666667,0.0258277771803
1,50 splits,0.75525,300.0,300.0,0.0,3.0,-0.03625,0.0115181981616
0,loo,0.75525,300.0,300.0,0.0,3.0,0.00475,0.0246576560119
1,50 splits,0.75525,300.0,300.0,0.0,3.0,0.00775,0.00744296834454
0,loo,0.75525,300.0,300.0,0.0,3.0,0.05475,0.0226495033058
1,50 splits,0.75525,300.0,300.0,0.0,3.0,0.0530833333333,0.00952482137482
0,loo,0.75525,300.0,300.0,0.0,3.0,0.02475,0.0239165214862
1,50 splits,0.75525,300.0,300.0,0.0,3.0,0.0220833333333,0.0131213142973
0,loo,0.75525,300.0,300.0,0.0,3.0,0.00475,0.0246576560119
1,50 splits,0.75525,300.0,300.0,0.0,3.0,0.00775,0.00839695712082
0,loo,0.75525,300.0,300.0,0.0,3.0,0.0214166666667,0.024045481596
1,50 splits,0.75525,300.0,300.0,0.0,3.0,0.00641666666667,0.0100471112487
0,loo,0.75525,300.0,300.0,0.0,3.0,0.0680833333333,0.0220193517582
1,50 splits,0.75525,300.0,300.0,0.0,3.0,0.06975,0.00985731538841
0,loo,0.75525,300.0,300.0,0.0,3.0,0.0214166666667,0.024045481596
1,50 splits,0.75525,300.0,300.0,0.0,3.0,0.0220833333333,0.00894128998896
0,loo,0.75525,300.0,300.0,0.0,3.0,0.0114166666667,0.024419178862
1,50 splits,0.75525,300.0,300.0,0.0,3.0,0.0124166666667,0.00901122756467
0,loo,0.75525,300.0,300.0,0.0,3.0,-0.0319166666667,0.0258277771803
1,50 splits,0.75525,300.0,300.0,0.0,3.0,-0.03125,0.00796045783161
0,loo,0.75525,300.0,300.0,0.0,3.0,-0.0485833333333,0.0262861743691
1,50 splits,0.75525,300.0,300.0,0.0,3.0,-0.0455833333333,0.00791749118513
0,loo,0.75525,300.0,300.0,0.0,3.0,-0.0685833333333,0.0267803133885
1,50 splits,0.75525,300.0,300.0,0.0,3.0,-0.0665833333333,0.0102895848097
0,loo,0.75525,300.0,300.0,0.0,3.0,-0.00191666666667,0.0248878968056
1,50 splits,0.75525,300.0,300.0,0.0,3.0,-0.00758333333333,0.00641196797663
0,loo,0.75525,300.0,300.0,0.0,3.0,-0.00525,0.025
1,50 splits,0.75525,300.0,300.0,0.0,3.0,0.00175,0.00689750357416
0,loo,0.75525,300.0,300.0,0.0,3.0,-0.02525,0.025632011236
1,50 splits,0.75525,300.0,300.0,0.0,3.0,-0.02025,0.00609644705272
0,loo,0.75525,300.0,300.0,0.0,3.0,-0.0285833333333,0.0257308001056
1,50 splits,0.75525,300.0,300.0,0.0,3.0,-0.0305833333333,0.00650196551479
0,loo,0.75525,300.0,300.0,0.0,3.0,0.01475,0.0242967761922
1,50 splits,0.75525,300.0,300.0,0.0,3.0,0.00741666666667,0.00929229071148
0,loo,0.75525,300.0,300.0,0.0,3.0,-0.0219166666667,0.0255313895402
1,50 splits,0.75525,300.0,300.0,0.0,3.0,-0.00991666666667,0.0105096780794
0,loo,0.75525,300.0,300.0,0.0,3.0,0.00808333333333,0.0245394617949
1,50 splits,0.75525,300.0,300.0,0.0,3.0,0.00875,0.00707672240518
0,loo,0.75525,300.0,300.0,0.0,3.0,-0.04525,0.0261979642975
1,50 splits,0.75525,300.0,300.0,0.0,3.0,-0.0479166666667,0.0111171539124
0,loo,0.75525,300.0,300.0,0.0,3.0,0.03475,0.0235159520326
1,50 splits,0.75525,300.0,300.0,0.0,3.0,0.03675,0.00779230389551
0,loo,0.75525,300.0,300.0,0.0,3.0,-0.0319166666667,0.0258277771803
1,50 splits,0.75525,300.0,300.0,0.0,3.0,-0.0285833333333,0.0138483853852
0,loo,0.75525,300.0,300.0,0.0,3.0,0.02475,0.0239165214862
1,50 splits,0.75525,300.0,300.0,0.0,3.0,0.03175,0.0126779774062
0,loo,0.75525,300.0,300.0,0.0,3.0,0.0480833333333,0.0229484123553
1,50 splits,0.75525,300.0,300.0,0.0,3.0,0.03975,0.00934820244159
0,loo,0.75525,300.0,300.0,0.0,3.0,-0.0119166666667,0.0252183061081
1,50 splits,0.75525,300.0,300.0,0.0,3.0,-0.00891666666667,0.00978990409668
0,loo,0.75525,300.0,300.0,0.0,3.0,0.0214166666667,0.024045481596
1,50 splits,0.75525,300.0,300.0,0.0,3.0,0.01975,0.00887255443614
0,loo,0.75525,300.0,300.0,0.0,3.0,0.0314166666667,0.0236517950145
1,50 splits,0.75525,300.0,300.0,0.0,3.0,0.0380833333333,0.0089814623902
0,loo,0.75525,300.0,300.0,0.0,3.0,-0.00858333333333,0.0251101278077
1,50 splits,0.75525,300.0,300.0,0.0,3.0,-0.01125,0.00906470567028
0,loo,0.75525,300.0,300.0,0.0,3.0,-0.0219166666667,0.0255313895402
1,50 splits,0.75525,300.0,300.0,0.0,3.0,-0.00791666666667,0.00884885428868
0,loo,0.75525,300.0,300.0,0.0,3.0,-0.0185833333333,0.0254289132609
1,50 splits,0.75525,300.0,300.0,0.0,3.0,-0.01425,0.0095243547463
0,loo,0.75525,300.0,300.0,0.0,3.0,-0.00858333333333,0.0251101278077
1,50 splits,0.75525,300.0,300.0,0.0,3.0,-0.00391666666667,0.00998710279422
0,loo,0.75525,300.0,300.0,0.0,3.0,0.0114166666667,0.024419178862
1,50 splits,0.75525,300.0,300.0,0.0,3.0,0.02375,0.0110333836857
0,loo,0.75525,300.0,300.0,0.0,3.0,0.02475,0.0239165214862
1,50 splits,0.75525,300.0,300.0,0.0,3.0,0.03275,0.00800055553627
0,loo,0.75525,300.0,300.0,0.0,3.0,0.0314166666667,0.0236517950145
1,50 splits,0.75525,300.0,300.0,0.0,3.0,0.0364166666667,0.00650213640104
0,loo,0.75525,300.0,300.0,0.0,3.0,0.01475,0.0242967761922
1,50 splits,0.75525,300.0,300.0,0.0,3.0,0.0214166666667,0.00969535971483
0,loo,0.75525,300.0,300.0,0.0,3.0,-0.01525,0.0253245598843
1,50 splits,0.75525,300.0,300.0,0.0,3.0,-0.0119166666667,0.00421637021356
0,loo,0.75525,300.0,300.0,0.0,3.0,0.0380833333333,0.0233777355302
1,50 splits,0.75525,300.0,300.0,0.0,3.0,0.03775,0.0101881194427
0,loo,0.75525,300.0,300.0,0.0,3.0,-0.00191666666667,0.0248878968056
1,50 splits,0.75525,300.0,300.0,0.0,3.0,0.01075,0.00999955554568
0,loo,0.75525,300.0,300.0,0.0,3.0,-0.01525,0.0253245598843
1,50 splits,0.75525,300.0,300.0,0.0,3.0,-0.00858333333333,0.00684754619472
0,loo,0.75525,300.0,300.0,0.0,3.0,-0.0685833333333,0.0267803133885
1,50 splits,0.75525,300.0,300.0,0.0,3.0,-0.0659166666667,0.010443073196
0,loo,0.75525,300.0,300.0,0.0,3.0,-0.06525,0.0267020598456
1,50 splits,0.75525,300.0,300.0,0.0,3.0,-0.0555833333333,0.013016997435
0,loo,0.75525,300.0,300.0,0.0,3.0,0.00475,0.0246576560119
1,50 splits,0.75525,300.0,300.0,0.0,3.0,0.01375,0.00862824818064
0,loo,0.75525,300.0,300.0,0.0,3.0,-0.04525,0.0261979642975
1,50 splits,0.75525,300.0,300.0,0.0,3.0,-0.0529166666667,0.0066334170849
0,loo,0.75525,300.0,300.0,0.0,3.0,0.03475,0.0235159520326
1,50 splits,0.75525,300.0,300.0,0.0,3.0,0.0380833333333,0.00968389269756
0,loo,0.75525,300.0,300.0,0.0,3.0,0.0214166666667,0.024045481596
1,50 splits,0.75525,300.0,300.0,0.0,3.0,0.03375,0.00975943987464
0,loo,0.75525,300.0,300.0,0.0,3.0,-0.01525,0.0253245598843
1,50 splits,0.75525,300.0,300.0,0.0,3.0,-0.0325833333333,0.0109824101787
0,loo,0.75525,300.0,300.0,0.0,3.0,0.0380833333333,0.0233777355302
1,50 splits,0.75525,300.0,300.0,0.0,3.0,0.03675,0.00566156633215
0,loo,0.75525,300.0,300.0,0.0,3.0,-0.0585833333333,0.0265406745846
1,50 splits,0.75525,300.0,300.0,0.0,3.0,-0.0509166666667,0.0104223051406
0,loo,0.75525,300.0,300.0,0.0,3.0,-0.00858333333333,0.0251101278077
1,50 splits,0.75525,300.0,300.0,0.0,3.0,0.00208333333333,0.0113838091653
0,loo,0.75525,300.0,300.0,0.0,3.0,-0.0419166666667,0.0261080376442
1,50 splits,0.75525,300.0,300.0,0.0,3.0,-0.0385833333333,0.00758653778449
0,loo,0.75525,300.0,300.0,0.0,3.0,-0.0185833333333,0.0254289132609
1,50 splits,0.75525,300.0,300.0,0.0,3.0,-0.02625,0.0127262633077
0,loo,0.75525,300.0,300.0,0.0,3.0,-0.0685833333333,0.0267803133885
1,50 splits,0.75525,300.0,300.0,0.0,3.0,-0.0619166666667,0.00941629792788
0,loo,0.75525,300.0,300.0,0.0,3.0,-0.00525,0.025
